"year_pub","journal_id","volume","issue","first_author","table_no","table_loc","coefficient","std_error","error_type","sample_size","study_type","mult_hyp..Y...1..N...0.","mult_hyp_corr.Y..1..N...0.","main_results..Y.1..N.0.","data_available","code_available","error"
2018,"N",558,7708,"Merckx","2","supplement",0.0655,0.0172,"SE",104,"observational",1,1,1,0,0,0.0172
2018,"N",558,7708,"Merckx","2","supplement",0.0706,0.0163,"SE",104,"observational",1,1,1,0,0,0.0163
2018,"N",558,7708,"Merckx","2","supplement",0.0579,0.0138,"SE",104,"observational",1,1,1,0,0,0.0138
2018,"N",558,7708,"Merckx","2","supplement",0.0221,0.0069,"SE",104,"observational",1,1,1,0,0,0.0069
2018,"N",558,7708,"Merckx","2","supplement",0.0227,0.0068,"SE",104,"observational",1,1,1,0,0,0.0068
2018,"N",558,7708,"Merckx","2","supplement",0.0213,0.0068,"SE",104,"observational",1,1,1,0,0,0.0068
2018,"N",558,7708,"Merckx","3","supplement",-0.027,0.012,"SE",81,"observational",1,1,1,0,0,0.012
2018,"N",558,7708,"Merckx","3","supplement",-0.036,0.01,"SE",81,"observational",1,1,1,0,0,0.01
2018,"N",558,7708,"Merckx","3","supplement",-0.029,0.009,"SE",81,"observational",1,1,1,0,0,0.009
2018,"N",558,7708,"Merckx","3","supplement",-0.024,0.009,"SE",81,"observational",1,1,1,0,0,0.009
2018,"N",558,7708,"Merckx","3","supplement",-0.025,0.009,"SE",81,"observational",1,1,1,0,0,0.009
2018,"N",558,7708,"Merckx","3","supplement",-0.023,0.01,"SE",81,"observational",1,1,1,0,0,0.01
2018,"N",558,7708,"Merckx","3","supplement",-0.029,0.013,"SE",81,"observational",1,1,1,0,0,0.013
2018,"N",558,7708,"Merckx","3","supplement",-0.047,0.032,"SE",81,"observational",1,1,1,0,0,0.032
2018,"N",558,7708,"Merckx","3","supplement",-0.069,0.029,"SE",81,"observational",1,1,1,0,0,0.029
2018,"N",558,7708,"Merckx","3","supplement",-0.071,0.025,"SE",81,"observational",1,1,1,0,0,0.025
2018,"N",558,7708,"Merckx","3","supplement",-0.066,0.023,"SE",81,"observational",1,1,1,0,0,0.023
2018,"N",558,7708,"Merckx","3","supplement",-0.071,0.023,"SE",81,"observational",1,1,1,0,0,0.023
2018,"N",558,7708,"Merckx","3","supplement",-0.068,0.024,"SE",81,"observational",1,1,1,0,0,0.024
2018,"N",558,7708,"Merckx","3","supplement",-0.063,0.033,"SE",81,"observational",1,1,1,0,0,0.033
2018,"N",558,7708,"Merckx","3","supplement",0.068,0.025,"SE",80,"observational",1,1,1,0,0,0.025
2018,"N",558,7708,"Merckx","3","supplement",0.06,0.022,"SE",80,"observational",1,1,1,0,0,0.022
2018,"N",558,7708,"Merckx","3","supplement",0.05,0.02,"SE",80,"observational",1,1,1,0,0,0.02
2018,"N",558,7708,"Merckx","3","supplement",0.022,0.02,"SE",80,"observational",1,1,1,0,0,0.02
2018,"N",558,7708,"Merckx","3","supplement",0.005,0.022,"SE",80,"observational",1,1,1,0,0,0.022
2018,"N",558,7708,"Merckx","3","supplement",-0.013,0.024,"SE",80,"observational",1,1,1,0,0,0.024
2018,"N",558,7708,"Merckx","3","supplement",-0.008,0.032,"SE",80,"observational",1,1,1,0,0,0.032
2018,"N",558,7708,"Merckx","3","supplement",-0.01,0.003,"SE",80,"observational",1,1,1,0,0,0.003
2018,"N",558,7708,"Merckx","3","supplement",-0.009,0.003,"SE",80,"observational",1,1,1,0,0,0.003
2018,"N",558,7708,"Merckx","3","supplement",-0.007,0.002,"SE",80,"observational",1,1,1,0,0,0.002
2018,"N",558,7708,"Merckx","3","supplement",-0.007,0.002,"SE",80,"observational",1,1,1,0,0,0.002
2018,"N",558,7708,"Merckx","3","supplement",-0.005,0.003,"SE",80,"observational",1,1,1,0,0,0.003
2018,"N",558,7708,"Merckx","3","supplement",-0.004,0.003,"SE",80,"observational",1,1,1,0,0,0.003
2018,"N",558,7708,"Merckx","3","supplement",-0.005,0.004,"SE",80,"observational",1,1,1,0,0,0.004
2018,"N",558,7708,"Merckx","3","supplement",0.015,0.04,"SE",76,"observational",1,1,1,0,0,0.04
2018,"N",558,7708,"Merckx","3","supplement",0.024,0.035,"SE",76,"observational",1,1,1,0,0,0.035
2018,"N",558,7708,"Merckx","3","supplement",0.052,0.033,"SE",76,"observational",1,1,1,0,0,0.033
2018,"N",558,7708,"Merckx","3","supplement",0.035,0.034,"SE",76,"observational",1,1,1,0,0,0.034
2018,"N",558,7708,"Merckx","3","supplement",0.047,0.038,"SE",76,"observational",1,1,1,0,0,0.038
2018,"N",558,7708,"Merckx","3","supplement",0.081,0.042,"SE",76,"observational",1,1,1,0,0,0.042
2018,"N",558,7708,"Merckx","3","supplement",0.171,0.053,"SE",76,"observational",1,1,1,0,0,0.053
2018,"N",558,7708,"Merckx","3","supplement",0.002,0.002,"SE",75,"observational",1,1,1,0,0,0.002
2018,"N",558,7708,"Merckx","3","supplement",0.001,0.002,"SE",75,"observational",1,1,1,0,0,0.002
2018,"N",558,7708,"Merckx","3","supplement",0.002,0.002,"SE",75,"observational",1,1,1,0,0,0.002
2018,"N",558,7708,"Merckx","3","supplement",0.002,0.002,"SE",75,"observational",1,1,1,0,0,0.002
2018,"N",558,7708,"Merckx","3","supplement",0.002,0.002,"SE",75,"observational",1,1,1,0,0,0.002
2018,"N",558,7708,"Merckx","3","supplement",0.002,0.002,"SE",75,"observational",1,1,1,0,0,0.002
2018,"N",558,7708,"Merckx","3","supplement",0.002,0.002,"SE",75,"observational",1,1,1,0,0,0.002
2018,"N",558,7708,"Merckx","3","supplement",-0.024,0.017,"SE",68,"observational",1,1,1,0,0,0.017
2018,"N",558,7708,"Merckx","3","supplement",-0.037,0.014,"SE",68,"observational",1,1,1,0,0,0.014
2018,"N",558,7708,"Merckx","3","supplement",-0.028,0.014,"SE",68,"observational",1,1,1,0,0,0.014
2018,"N",558,7708,"Merckx","3","supplement",-0.027,0.013,"SE",68,"observational",1,1,1,0,0,0.013
2018,"N",558,7708,"Merckx","3","supplement",-0.024,0.014,"SE",68,"observational",1,1,1,0,0,0.014
2018,"N",558,7708,"Merckx","3","supplement",-0.017,0.016,"SE",68,"observational",1,1,1,0,0,0.016
2018,"N",558,7708,"Merckx","3","supplement",-0.016,0.022,"SE",68,"observational",1,1,1,0,0,0.022
2018,"N",558,7708,"Merckx","3","supplement",-0.003,0.003,"SE",62,"observational",1,1,1,0,0,0.003
2018,"N",558,7708,"Merckx","3","supplement",-0.002,0.004,"SE",62,"observational",1,1,1,0,0,0.004
2018,"N",558,7708,"Merckx","3","supplement",-0.003,0.005,"SE",62,"observational",1,1,1,0,0,0.005
2018,"N",558,7708,"Merckx","3","supplement",-0.003,0.005,"SE",62,"observational",1,1,1,0,0,0.005
2018,"N",558,7708,"Merckx","3","supplement",-0.002,0.005,"SE",62,"observational",1,1,1,0,0,0.005
2018,"N",558,7708,"Merckx","3","supplement",-0.002,0.006,"SE",62,"observational",1,1,1,0,0,0.006
2018,"N",558,7708,"Merckx","3","supplement",-0.009,0.008,"SE",62,"observational",1,1,1,0,0,0.008
2018,"N",558,7708,"Merckx","3","supplement",-0.002,0.062,"SE",60,"observational",1,1,1,0,0,0.062
2018,"N",558,7708,"Merckx","3","supplement",-0.031,0.058,"SE",60,"observational",1,1,1,0,0,0.058
2018,"N",558,7708,"Merckx","3","supplement",-0.053,0.055,"SE",60,"observational",1,1,1,0,0,0.055
2018,"N",558,7708,"Merckx","3","supplement",-0.075,0.055,"SE",60,"observational",1,1,1,0,0,0.055
2018,"N",558,7708,"Merckx","3","supplement",-0.084,0.058,"SE",60,"observational",1,1,1,0,0,0.058
2018,"N",558,7708,"Merckx","3","supplement",-0.113,0.066,"SE",60,"observational",1,1,1,0,0,0.066
2018,"N",558,7708,"Merckx","3","supplement",-0.148,0.089,"SE",60,"observational",1,1,1,0,0,0.089
2018,"N",558,7708,"Merckx","3","supplement",0.227,0.148,"SE",12,"observational",1,1,1,0,0,0.148
2018,"N",558,7708,"Merckx","3","supplement",0.282,0.123,"SE",12,"observational",1,1,1,0,0,0.123
2018,"N",558,7708,"Merckx","3","supplement",0.335,0.103,"SE",12,"observational",1,1,1,0,0,0.103
2018,"N",558,7708,"Merckx","3","supplement",0.306,0.087,"SE",12,"observational",1,1,1,0,0,0.087
2018,"N",558,7708,"Merckx","3","supplement",0.303,0.07,"SE",12,"observational",1,1,1,0,0,0.07
2018,"N",558,7708,"Merckx","3","supplement",0.273,0.076,"SE",12,"observational",1,1,1,0,0,0.076
2018,"N",558,7708,"Merckx","3","supplement",0.319,0.103,"SE",12,"observational",1,1,1,0,0,0.103
2018,"N",553,7687,"Pelligrini","S4","supplement",-0.006,0.003,"SE",41,"observational",0,0,1,0,0,0.003
2018,"N",553,7687,"Pelligrini","S4","supplement",-0.007,0.003,"SE",38,"observational",0,0,1,0,0,0.003
2018,"N",553,7687,"Pelligrini","S7","supplement",0.01,0.004,"SE",18,"observational",0,0,1,0,0,0.004
2018,"N",553,7687,"Pelligrini","S7","supplement",-0.01,0.005,"SE",16,"observational",0,0,1,0,0,0.005
2018,"N",553,7687,"Pelligrini","S7","supplement",0.01,0.01,"SE",16,"observational",0,0,1,0,0,0.01
2019,"N",570,7759,"Pringle","2","supplement",0.009,0.002,"SE",15,"experimental",0,0,1,1,0,0.002
2019,"N",570,7759,"Pringle","2","supplement",1.37,0.319,"SE",15,"experimental",0,0,1,1,0,0.319
2019,"N",570,7759,"Pringle","2","supplement",1.074,0.334,"SE",15,"experimental",0,0,1,1,0,0.334
2019,"N",570,7759,"Pringle","2","supplement",-5e-04,0.002,"SE",15,"experimental",0,0,1,1,0,0.002
2019,"N",570,7759,"Pringle","2","supplement",-3e-04,0.002,"SE",15,"experimental",0,0,1,1,0,0.002
2019,"N",570,7759,"Pringle","2","supplement",-0.917,0.237,"SE",15,"experimental",0,0,1,1,0,0.237
2019,"N",570,7759,"Pringle","2","supplement",2.86,0.11,"SE",15,"experimental",0,0,1,1,0,0.11
2019,"N",570,7759,"Pringle","2","supplement",7e-04,2e-04,"SE",15,"experimental",0,0,1,1,0,2e-04
2019,"N",570,7759,"Pringle","2","supplement",0.957,0.326,"SE",15,"experimental",0,0,1,1,0,0.326
2019,"N",570,7759,"Pringle","2","supplement",0.658,0.342,"SE",15,"experimental",0,0,1,1,0,0.342
2019,"N",570,7759,"Pringle","2","supplement",-4e-04,2e-04,"SE",15,"experimental",0,0,1,1,0,2e-04
2019,"N",570,7759,"Pringle","2","supplement",-2e-04,2e-04,"SE",15,"experimental",0,0,1,1,0,2e-04
2019,"N",570,7759,"Pringle","2","supplement",-0.678,0.243,"SE",15,"experimental",0,0,1,1,0,0.243
2019,"N",570,7759,"Pringle","2","supplement",2.9,0.1,"SE",15,"experimental",0,0,1,1,0,0.1
2019,"N",570,7759,"Pringle","2","supplement",5e-04,1e-04,"SE",15,"experimental",0,0,1,1,0,1e-04
2019,"N",570,7759,"Pringle","2","supplement",0.859,0.177,"SE",15,"experimental",0,0,1,1,0,0.177
2019,"N",570,7759,"Pringle","2","supplement",0.295,0.186,"SE",15,"experimental",0,0,1,1,0,0.186
2019,"N",570,7759,"Pringle","2","supplement",-3e-04,1e-04,"SE",15,"experimental",0,0,1,1,0,1e-04
2019,"N",570,7759,"Pringle","2","supplement",-4e-05,1e-04,"SE",15,"experimental",0,0,1,1,0,1e-04
2019,"N",570,7759,"Pringle","2","supplement",-0.467,0.132,"SE",15,"experimental",0,0,1,1,0,0.132
2019,"N",570,7759,"Pringle","2","supplement",2.95,0.08,"SE",15,"experimental",0,0,1,1,0,0.08
2019,"N",570,7759,"Pringle","2","supplement",9e-04,2e-04,"SE",15,"experimental",0,0,1,1,0,2e-04
2019,"N",570,7759,"Pringle","2","supplement",1.345,0.369,"SE",15,"experimental",0,0,1,1,0,0.369
2019,"N",570,7759,"Pringle","2","supplement",1.167,0.387,"SE",15,"experimental",0,0,1,1,0,0.387
2019,"N",570,7759,"Pringle","2","supplement",-5e-04,2e-04,"SE",15,"experimental",0,0,1,1,0,2e-04
2019,"N",570,7759,"Pringle","2","supplement",-4e-04,2e-04,"SE",15,"experimental",0,0,1,1,0,2e-04
2019,"N",570,7759,"Pringle","2","supplement",-0.981,0.275,"SE",15,"experimental",0,0,1,1,0,0.275
2019,"N",570,7759,"Pringle","2","supplement",2.86,0.11,"SE",15,"experimental",0,0,1,1,0,0.11
2019,"N",570,7759,"Pringle","2","supplement",0.0012,2e-04,"SE",15,"experimental",0,0,1,1,0,2e-04
2019,"N",570,7759,"Pringle","2","supplement",1.869,0.432,"SE",15,"experimental",0,0,1,1,0,0.432
2019,"N",570,7759,"Pringle","2","supplement",1.523,0.453,"SE",15,"experimental",0,0,1,1,0,0.453
2019,"N",570,7759,"Pringle","2","supplement",-7e-04,2e-04,"SE",15,"experimental",0,0,1,1,0,2e-04
2019,"N",570,7759,"Pringle","2","supplement",-5e-04,2e-04,"SE",15,"experimental",0,0,1,1,0,2e-04
2019,"N",570,7759,"Pringle","2","supplement",-1.291,0.322,"SE",15,"experimental",0,0,1,1,0,0.322
2019,"N",570,7759,"Pringle","2","supplement",3.63,0.15,"SE",15,"experimental",0,0,1,1,0,0.15
2019,"N",570,7759,"Pringle","2","supplement",0.0042,7e-04,"SE",15,"experimental",0,0,1,1,0,7e-04
2019,"N",570,7759,"Pringle","2","supplement",6.529,1.494,"SE",15,"experimental",0,0,1,1,0,1.494
2019,"N",570,7759,"Pringle","2","supplement",5.201,1.565,"SE",15,"experimental",0,0,1,1,0,1.565
2019,"N",570,7759,"Pringle","2","supplement",-0.0024,7e-04,"SE",15,"experimental",0,0,1,1,0,7e-04
2019,"N",570,7759,"Pringle","2","supplement",-0.0015,7e-04,"SE",15,"experimental",0,0,1,1,0,7e-04
2019,"N",570,7759,"Pringle","2","supplement",-4.474,1.111,"SE",15,"experimental",0,0,1,1,0,1.111
2019,"N",570,7759,"Pringle","2","supplement",10.02,0.51,"SE",15,"experimental",0,0,1,1,0,0.51
2019,"N",570,7759,"Pringle","3","supplement",-2.492,1.389,"SE",15,"experimental",0,0,1,1,0,1.389
2019,"N",570,7759,"Pringle","3","supplement",28.708,10.607,"SE",15,"experimental",0,0,1,1,0,10.607
2019,"N",570,7759,"Pringle","3","supplement",5.1,16.192,"SE",15,"experimental",0,0,1,1,0,16.192
2019,"N",570,7759,"Pringle","3","supplement",0.081,0.038,"SE",15,"experimental",0,0,1,1,0,0.038
2019,"N",570,7759,"Pringle","3","supplement",-0.191,0.05,"SE",15,"experimental",0,0,1,1,0,0.05
2019,"N",570,7759,"Pringle","3","supplement",-0.156,0.054,"SE",15,"experimental",0,0,1,1,0,0.054
2019,"N",570,7759,"Pringle","3","supplement",-1.367,0.249,"SE",14,"experimental",0,0,1,1,0,0.249
2019,"N",570,7759,"Pringle","3","supplement",-1.866,0.249,"SE",14,"experimental",0,0,1,1,0,0.249
2019,"N",570,7759,"Pringle","3","supplement",1.05,0.394,"SE",14,"experimental",0,0,1,1,0,0.394
2019,"N",570,7759,"Pringle","3","supplement",-73.2,26.028,"SE",8,"experimental",0,0,1,1,0,26.028
2019,"N",570,7759,"Pringle","3","supplement",-12.175,30.111,"SE",7,"experimental",0,0,1,1,0,30.111
2019,"N",570,7759,"Pringle","3","supplement",0.122,16.511,"SE",7,"experimental",0,0,1,1,0,16.511
2019,"N",570,7759,"Pringle","3","supplement",6.143,9.425,"SE",6,"experimental",0,0,1,1,0,9.425
2019,"N",570,7759,"Pringle","3","supplement",-0.022,0.102,"SE",6,"experimental",0,0,1,1,0,0.102
2019,"S",363,6423,"Ashton","S1","supplement",-0.241,0.133,"SE",240,"experimental",0,0,1,0,0,0.133
2019,"S",363,6423,"Ashton","S1","supplement",0.199,0.155,"SE",240,"experimental",0,0,1,0,0,0.155
2019,"S",363,6423,"Ashton","S1","supplement",-0.145,0.132,"SE",240,"experimental",0,0,1,0,0,0.132
2019,"S",363,6423,"Ashton","S1","supplement",0.253,0.149,"SE",240,"experimental",0,0,1,0,0,0.149
2019,"S",363,6423,"Ashton","S1","supplement",0.106,0.165,"SE",240,"experimental",0,0,1,0,0,0.165
2019,"S",363,6423,"Ashton","S1","supplement",-0.01,0.096,"SE",240,"experimental",0,0,1,0,0,0.096
2019,"S",363,6423,"Ashton","S1","supplement",0.178,0.276,"SE",240,"experimental",0,0,1,0,0,0.276
2019,"S",363,6423,"Ashton","S1","supplement",0.449,0.387,"SE",240,"experimental",0,0,1,0,0,0.387
2019,"S",363,6423,"Ashton","S1","supplement",0.282,0.278,"SE",240,"experimental",0,0,1,0,0,0.278
2019,"S",363,6423,"Ashton","S1","supplement",0.325,0.309,"SE",240,"experimental",0,0,1,0,0,0.309
2019,"S",363,6423,"Ashton","S1","supplement",-0.071,0.553,"SE",240,"experimental",0,0,1,0,0,0.553
2019,"S",363,6423,"Ashton","S1","supplement",-0.857,0.459,"SE",240,"experimental",0,0,1,0,0,0.459
2019,"S",363,6423,"Ashton","S1","supplement",-0.056,0.317,"SE",240,"experimental",0,0,1,0,0,0.317
2019,"S",363,6423,"Ashton","S1","supplement",-0.613,0.467,"SE",240,"experimental",0,0,1,0,0,0.467
2019,"S",363,6423,"Ashton","S2","supplement",-0.9696,0.118,"SE",240,"experimental",0,0,1,0,0,0.118
2019,"S",363,6423,"Ashton","S2","supplement",0.9693,0.0402,"SE",240,"experimental",0,0,1,0,0,0.0402
2019,"S",363,6423,"Ashton","S2","supplement",-0.1453,0.0568,"SE",240,"experimental",0,0,1,0,0,0.0568
2019,"S",363,6423,"Ashton","S3","supplement",0.6715,0.21787,"SE",240,"experimental",0,0,1,0,0,0.21787
2019,"S",363,6423,"Ashton","S3","supplement",0.1666,0.1963,"SE",240,"experimental",0,0,1,0,0,0.1963
2019,"S",363,6423,"Ashton","S3","supplement",-0.673,0.2741,"SE",240,"experimental",0,0,1,0,0,0.2741
2019,"S",363,6423,"Ashton","S3","supplement",-0.1649,0.2907,"SE",240,"experimental",0,0,1,0,0,0.2907
2019,"S",363,6423,"Ashton","S3","supplement",0.2127,0.2666,"SE",240,"experimental",0,0,1,0,0,0.2666
2019,"S",363,6423,"Ashton","S3","supplement",-0.048,0.3816,"SE",240,"experimental",0,0,1,0,0,0.3816
2019,"S",363,6423,"Ashton","S4","supplement",-0.255,0.0688,"SE",240,"experimental",0,0,1,0,0,0.0688
2019,"S",363,6423,"Ashton","S4","supplement",-0.114,0.0881,"SE",240,"experimental",0,0,1,0,0,0.0881
2019,"S",363,6423,"Ashton","S4","supplement",0.3188,0.136,"SE",240,"experimental",0,0,1,0,0,0.136
2019,"S",363,6423,"Ashton","S4","supplement",0.0813,0.3262,"SE",240,"experimental",0,0,1,0,0,0.3262
2019,"S",363,6423,"Ashton","S4","supplement",0.6028,0.2586,"SE",240,"experimental",0,0,1,0,0,0.2586
2019,"S",363,6423,"Ashton","S4","supplement",-0.0339,0.4653,"SE",240,"experimental",0,0,1,0,0,0.4653
2019,"S",364,6436,"Atkins","S2","supplement",149.48,23.32,"SE",14,"experimental",1,0,1,0,0,23.32
2019,"S",364,6436,"Atkins","S2","supplement",27.95,38.64,"SE",14,"experimental",1,0,1,0,0,38.64
2019,"S",364,6436,"Atkins","S2","supplement",154.35,17.6,"SE",10,"experimental",1,0,1,0,0,17.6
2019,"S",364,6436,"Atkins","S2","supplement",-45,16.8,"SE",10,"experimental",1,0,1,0,0,16.8
2019,"S",364,6436,"Atkins","S2","supplement",0.28,0.11,"SE",14,"experimental",1,0,1,0,0,0.11
2019,"S",364,6436,"Atkins","S2","supplement",0.2,0.11,"SE",14,"experimental",1,0,1,0,0,0.11
2019,"S",364,6436,"Atkins","S2","supplement",0.096,0.14,"SE",10,"experimental",1,0,1,0,0,0.14
2019,"S",364,6436,"Atkins","S2","supplement",-0.14,0.14,"SE",10,"experimental",1,0,1,0,0,0.14
2019,"S",364,6436,"Atkins","S3","supplement",-0.69,0.15,"SE",401,"experimental",1,0,1,0,0,0.15
2019,"S",364,6436,"Atkins","S3","supplement",-0.112,0.13,"SE",401,"experimental",1,0,1,0,0,0.13
2019,"S",364,6436,"Atkins","S6","supplement",1.13,0.53,"SE",29,"experimental",1,0,1,0,0,0.53
2019,"S",364,6436,"Atkins","S6","supplement",1.09,0.66,"SE",29,"experimental",1,0,1,0,0,0.66
2019,"S",364,6436,"Atkins","S6","supplement",-0.139,0.85,"SE",29,"experimental",1,0,1,0,0,0.85
2019,"S",364,6436,"Atkins","S6","supplement",1.28,0.8,"SE",29,"experimental",1,0,1,0,0,0.8
2019,"S",364,6436,"Atkins","S6","supplement",1.61,0.98,"SE",29,"experimental",1,0,1,0,0,0.98
2019,"S",364,6436,"Atkins","S6","supplement",-1.45,1.26,"SE",29,"experimental",1,0,1,0,0,1.26
2019,"S",364,6436,"Atkins","S7","supplement",-38.53,5.5,"SE",80,"experimental",1,0,1,0,0,5.5
2019,"S",364,6436,"Atkins","S7","supplement",74.19,15.08,"SE",80,"experimental",1,0,1,0,0,15.08
2019,"S",364,6436,"Atkins","S7","supplement",2.23,1.07,"SE",80,"experimental",1,0,1,0,0,1.07
2019,"S",364,6436,"Atkins","S7","supplement",0.43,0.1,"SE",80,"experimental",1,0,1,0,0,0.1
2019,"S",364,6436,"Atkins","S7","supplement",1.23,0.26,"SE",80,"experimental",1,0,1,0,0,0.26
2019,"S",366,6470,"Betts","S3","supplement",-1.709,0.265,"SE",3269,"observational",1,1,1,0,0,0.265
2019,"S",366,6470,"Betts","S3","supplement",-1.559,0.247,"SE",3269,"observational",1,1,1,0,0,0.247
2019,"S",366,6470,"Betts","S3","supplement",-0.299,0.438,"SE",3269,"observational",1,1,1,0,0,0.438
2019,"S",366,6470,"Betts","S3","supplement",-1.351,0.39,"SE",1384,"observational",1,1,1,0,0,0.39
2019,"S",366,6470,"Betts","S3","supplement",-1.307,0.488,"SE",1384,"observational",1,1,1,0,0,0.488
2019,"S",366,6470,"Betts","S3","supplement",-0.799,0.773,"SE",1384,"observational",1,1,1,0,0,0.773
2019,"S",366,6470,"Betts","S3","supplement",-1.956,0.346,"SE",1326,"observational",1,1,1,0,0,0.346
2019,"S",366,6470,"Betts","S3","supplement",-1.744,0.372,"SE",1326,"observational",1,1,1,0,0,0.372
2019,"S",366,6470,"Betts","S3","supplement",0.595,0.726,"SE",1326,"observational",1,1,1,0,0,0.726
2019,"S",366,6470,"Betts","S3","supplement",-2.032,2.318,"SE",287,"observational",1,1,1,0,0,2.318
2019,"S",366,6470,"Betts","S3","supplement",-2.032,2.318,"SE",287,"observational",1,1,1,0,0,2.318
2019,"S",366,6470,"Betts","S3","supplement",-2.032,2.318,"SE",287,"observational",1,1,1,0,0,2.318
2019,"S",366,6470,"Betts","S3","supplement",-0.601,0.593,"SE",272,"observational",1,1,1,0,0,0.593
2019,"S",366,6470,"Betts","S3","supplement",-0.601,0.593,"SE",272,"observational",1,1,1,0,0,0.593
2019,"S",366,6470,"Betts","S3","supplement",-0.601,0.593,"SE",272,"observational",1,1,1,0,0,0.593
2019,"S",366,6470,"Betts","S4","supplement",0.036,0.003,"SE",4747,"observational",1,1,1,0,0,0.003
2019,"S",366,6470,"Betts","S4","supplement",0.096,0.005,"SE",4747,"observational",1,1,1,0,0,0.005
2019,"S",366,6470,"Betts","S4","supplement",2.006,0.09,"SE",4747,"observational",1,1,1,0,0,0.09
2019,"S",366,6470,"Betts","S4","supplement",3.273,0.157,"SE",4747,"observational",1,1,1,0,0,0.157
2019,"S",366,6470,"Betts","S4","supplement",0.087,0.004,"SE",2150,"observational",1,1,1,0,0,0.004
2019,"S",366,6470,"Betts","S4","supplement",0.112,0.007,"SE",2150,"observational",1,1,1,0,0,0.007
2019,"S",366,6470,"Betts","S4","supplement",3.812,0.136,"SE",2150,"observational",1,1,1,0,0,0.136
2019,"S",366,6470,"Betts","S4","supplement",3.199,0.182,"SE",2150,"observational",1,1,1,0,0,0.182
2019,"S",366,6470,"Betts","S4","supplement",0.01,0.003,"SE",1968,"observational",1,1,1,0,0,0.003
2019,"S",366,6470,"Betts","S4","supplement",0.025,0.006,"SE",1968,"observational",1,1,1,0,0,0.006
2019,"S",366,6470,"Betts","S4","supplement",-0.317,0.106,"SE",1968,"observational",1,1,1,0,0,0.106
2019,"S",366,6470,"Betts","S4","supplement",1.129,0.295,"SE",1968,"observational",1,1,1,0,0,0.295
2019,"S",366,6470,"Betts","S4","supplement",-0.022,0.023,"SE",319,"observational",1,1,1,0,0,0.023
2019,"S",366,6470,"Betts","S4","supplement",0.132,0.04,"SE",319,"observational",1,1,1,0,0,0.04
2019,"S",366,6470,"Betts","S4","supplement",-0.011,1.241,"SE",319,"observational",1,1,1,0,0,1.241
2019,"S",366,6470,"Betts","S4","supplement",-2.33,3.188,"SE",319,"observational",1,1,1,0,0,3.188
2019,"S",366,6470,"Betts","S4","supplement",0.02,0.023,"SE",310,"observational",1,1,1,0,0,0.023
2019,"S",366,6470,"Betts","S4","supplement",0.121,0.025,"SE",310,"observational",1,1,1,0,0,0.025
2019,"S",366,6470,"Betts","S4","supplement",0.706,0.396,"SE",310,"observational",1,1,1,0,0,0.396
2019,"S",366,6470,"Betts","S4","supplement",2.772,0.695,"SE",310,"observational",1,1,1,0,0,0.695
2019,"S",366,6470,"Betts","S5","supplement",-2.139,0.419,"SE",1036,"observational",1,1,1,0,0,0.419
2019,"S",366,6470,"Betts","S5","supplement",-1.839,0.432,"SE",1036,"observational",1,1,1,0,0,0.432
2019,"S",366,6470,"Betts","S5","supplement",0.808,0.944,"SE",1036,"observational",1,1,1,0,0,0.944
2019,"S",366,6470,"Betts","S6","supplement",-1.995,0.315,"SE",1718,"observational",1,1,1,0,0,0.315
2019,"S",366,6470,"Betts","S6","supplement",-1.887,0.322,"SE",1718,"observational",1,1,1,0,0,0.322
2019,"S",366,6470,"Betts","S6","supplement",-0.237,0.184,"SE",1718,"observational",1,1,1,0,0,0.184
2019,"S",366,6470,"Betts","S6","supplement",-1.941,0.339,"SE",1718,"observational",1,1,1,0,0,0.339
2019,"S",366,6470,"Betts","S6","supplement",-0.151,0.213,"SE",1718,"observational",1,1,1,0,0,0.213
2019,"S",366,6470,"Betts","S6","supplement",-1.824,0.313,"SE",1718,"observational",1,1,1,0,0,0.313
2019,"S",366,6470,"Betts","S6","supplement",-1.713,0.327,"SE",1718,"observational",1,1,1,0,0,0.327
2019,"S",366,6470,"Betts","S6","supplement",-0.209,0.196,"SE",1718,"observational",1,1,1,0,0,0.196
2019,"S",366,6470,"Betts","S6","supplement",-1.848,0.306,"SE",1718,"observational",1,1,1,0,0,0.306
2019,"S",366,6470,"Betts","S6","supplement",-0.193,0.217,"SE",1718,"observational",1,1,1,0,0,0.217
2019,"S",366,6470,"Betts","S6","supplement",-1.964,0.351,"SE",1318,"observational",1,1,1,0,0,0.351
2019,"S",366,6470,"Betts","S6","supplement",-1.918,0.333,"SE",1318,"observational",1,1,1,0,0,0.333
2019,"S",366,6470,"Betts","S6","supplement",-0.358,0.246,"SE",1318,"observational",1,1,1,0,0,0.246
2019,"S",366,6470,"Betts","S6","supplement",-1.98,0.396,"SE",1318,"observational",1,1,1,0,0,0.396
2019,"S",366,6470,"Betts","S6","supplement",0.024,0.264,"SE",1318,"observational",1,1,1,0,0,0.264
2019,"S",366,6470,"Betts","S6","supplement",-1.721,0.326,"SE",1318,"observational",1,1,1,0,0,0.326
2019,"S",366,6470,"Betts","S6","supplement",-0.478,0.265,"SE",1318,"observational",1,1,1,0,0,0.265
2019,"S",366,6470,"Betts","S6","supplement",-1.744,0.377,"SE",1318,"observational",1,1,1,0,0,0.377
2019,"S",366,6470,"Betts","S6","supplement",-1.731,0.446,"SE",1318,"observational",1,1,1,0,0,0.446
