initials,year_pub,journal_id,volume,issue,first_author,table_no,table_loc,coefficient,std_error,error_type,sample_size,study_type,mult_hyp (Y = 1; N = 0),mult_hyp_corr(Y =1; N = 0),main_results (Y=1; N=0),data_available,code_available,notes,Checking Notes,Keep,checked,"Bayesian (Y=1, N =0)",report_power,mixed_effects
ZE,2019,E,100,8,Germany,A3S1,Supplemental,-0.212,0.138,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,-0.716,0.26,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,0.487,0.295,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,0.278,0.128,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,0.214,0.543,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,0.365,0.251,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,-1.563,0.698,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,1.696,0.519,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,-0.289,0.204,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,-0.577,0.373,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,0.88,0.448,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,-1.286,0.276,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,0.497,0.546,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,0.086,0.166,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,-1.341,0.609,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,0.342,0.216,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,0.366,0.163,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,-0.425,0.266,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,1.298,0.756,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,0.332,0.217,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A3S1,Supplemental,-1.173,0.529,SE,4120,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,0.541,0.237,SE,13490,Experimental,1,0,1,1,0,,unsure ofn by species and date,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,0.498,0.228,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,0.775,0.225,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,-0.594,0.147,SE,4233,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,-0.457,0.139,SE,4233,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,0.412,0.201,SE,4233,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,-0.091,0.034,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,0.037,0.031,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,0.096,0.047,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,0.078,0.054,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,-0.126,0.044,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,-0.515,0.125,SE,4228,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,-0.711,0.111,SE,4228,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,0.32,0.17,SE,4228,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,-0.121,0.047,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,-0.15,0.05,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,-0.48,0.109,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,-0.253,0.133,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,0.379,0.151,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,0.29,0.128,SE,4120,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A4S1,Supplemental,-0.698,0.151,SE,4120,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,1.019,0.545,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,2.454,0.71,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,2.632,0.556,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,2.852,0.003,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.704,0.4,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.623,0.355,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.758,0.39,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,1.09,0.561,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.99,0.565,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,1.956,0.563,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-1.748,1.139,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-1.88,0.889,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-2.187,0.859,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,1.058,0.863,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-2.489,0.705,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-2.138,1.052,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,1.196,0.732,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,1.302,0.674,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,1.626,0.58,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.665,0.418,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.752,0.347,SE,13490,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-1.032,0.376,SE,4233,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.525,0.198,SE,4233,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,1.475,0.456,SE,4233,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-1.338,0.514,SE,4233,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-1.064,0.172,SE,4233,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.592,0.19,SE,4233,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.57,0.225,SE,4233,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.46,0.151,SE,4233,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.586,0.16,SE,4233,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.157,0.055,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.345,0.164,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.195,0.062,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.137,0.058,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.194,0.09,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.138,0.081,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.25,0.105,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.23,0.103,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.246,0.13,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.134,0.062,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.145,0.079,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.18,0.061,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.186,0.077,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.238,0.077,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.257,0.171,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.229,0.078,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.154,0.054,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.096,0.056,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.151,0.078,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.282,0.08,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.257,0.09,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.237,0.092,SE,4232,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.483,0.309,SE,4228,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.814,0.427,SE,4228,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.774,0.243,SE,4228,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,1.081,0.518,SE,4228,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.404,0.169,SE,4228,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-1.426,0.38,SE,4228,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-1.018,0.182,SE,4228,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.798,0.214,SE,4228,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.749,0.227,SE,4228,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.244,0.149,SE,4228,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.669,0.154,SE,4228,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.361,0.14,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.197,0.126,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.36,0.226,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.387,0.22,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.329,0.221,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.315,0.198,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.365,0.214,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.445,0.139,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.408,0.152,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.414,0.206,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.173,0.087,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.548,0.154,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.255,0.1,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.352,0.118,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.856,0.112,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.372,0.167,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.379,0.236,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.679,0.21,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.264,0.082,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.327,0.119,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.217,0.099,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.429,0.147,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.26,0.153,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.943,0.227,SE,4222,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-1.124,0.322,SE,4120,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.944,0.409,SE,4120,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,1.068,0.383,SE,4120,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-1.484,0.441,SE,4120,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.618,0.392,SE,4120,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.645,0.325,SE,4120,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.652,0.312,SE,4120,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,0.283,0.136,SE,4120,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,8,Germany,A5S1,Supplemental,-0.619,0.434,SE,4120,Experimental,1,0,1,1,0,,unsure of n ,no,yes,0,,
ZE,2019,E,100,10,Gough,S3,Supplemental,3.39,0.75,SE,7,Observational,1,0,0,1,1,,not stastics,no,yes,0,,
ZE,2019,E,100,10,Gough,S3,Supplemental,11.21,1.51,SE,10,Observational,1,0,0,1,1,,not stastics,no,yes,0,,
ZE,2019,E,100,10,Gough,S3,Supplemental,3.65,0.7,SE,13,Observational,1,0,0,1,1,,not stastics,no,yes,0,,
ZE,2019,E,100,10,Gough,S3,Supplemental,5.31,1.44,SE,9,Observational,1,0,0,1,1,,not stastics,no,yes,0,,
ZE,2019,E,100,10,Gough,S3,Supplemental,0.78,0.13,SE,20,Observational,1,0,0,1,1,,not stastics,no,yes,0,,
ZE,2019,E,100,10,Gough,S3,Supplemental,4.88,1.09,SE,6,Observational,1,0,0,1,1,,not stastics,no,yes,0,,
ZE,2019,E,100,10,Gough,S3,Supplemental,9.48,1.66,SE,13,Observational,1,0,0,1,1,,not stastics,no,yes,0,,
ZE,2019,E,100,10,Gough,S3,Supplemental,3.26,1.17,SE,12,Observational,1,0,0,1,1,,not stastics,no,yes,0,,
ZE,2019,E,100,10,Gough,S3,Supplemental,4.48,0.75,SE,9,Observational,1,0,0,1,1,,not stastics,no,yes,0,,
ZE,2019,E,100,10,Gough,S3,Supplemental,2.89,0.41,SE,7,Observational,1,0,0,1,1,,not stastics,no,yes,0,,
ZE,2018,E,99,8,Groner,2,Main,-2.83,4.35,SE,45,Experimental,1,0,1,1,1,,,yes,yes,0,0,1
ZE,2018,E,99,8,Groner,2,Main,10.54,5.01,SE,45,Experimental,1,0,1,1,1,,,yes,yes,0,0,1
ZE,2018,E,99,8,Groner,2,Main,6.63,4.88,SE,45,Experimental,1,0,1,1,1,,,yes,yes,0,0,1
ZE,2018,E,99,8,Groner,2,Main,-0.126,0.062,SE,45,Experimental,1,0,1,1,1,,,yes,yes,0,0,1
ZE,2018,E,99,8,Groner,2,Main,-0.052,0.072,SE,45,Experimental,1,0,1,1,1,,,yes,yes,0,0,1
ZE,2018,E,99,8,Groner,2,Main,-0.149,0.072,SE,45,Experimental,1,0,1,1,1,,,yes,yes,0,0,1
ZE,2018,E,99,8,Groner,3,Main,0.4,0.08,SE,32,Experimental,1,0,1,1,1,,,yes,yes,0,0,1
ZE,2018,E,99,8,Groner,3,Main,-0.1,0.09,SE,32,Experimental,1,0,1,1,1,,,yes,yes,0,0,1
ZE,2018,E,99,8,Groner,3,Main,-0.19,0.09,SE,32,Experimental,1,0,1,1,1,,,yes,yes,0,0,1
ZE,2018,E,99,8,Groner,3,Main,-0.09,0.08,SE,32,Experimental,1,0,1,1,1,,,yes,yes,0,0,1
ZE,2018,E,99,8,Groner,3,Main,1.76,0.34,SE,32,Experimental,1,0,1,1,1,,,yes,yes,0,0,1
ZE,2018,E,99,8,Groner,3,Main,-0.41,0.36,SE,32,Experimental,1,0,1,1,1,,,yes,yes,0,0,1
ZE,2018,E,99,8,Groner,3,Main,-0.83,0.51,SE,32,Experimental,1,0,1,1,1,,,yes,yes,0,0,1
ZE,2018,E,99,8,Groner,4,Main,0.236,0.089,SE,32,Experimental,1,0,1,1,1,,,yes,yes,0,0,1
ZE,2018,E,99,8,Groner,4,Main,-0.251,0.979,SE,32,Experimental,1,0,1,1,1,,,yes,yes,0,0,1
ZE,2018,E,99,8,Groner,4,Main,-0.129,0.151,SE,32,Experimental,1,0,1,1,1,,,yes,yes,0,0,1
ZE,2018,E,99,8,Groner,4,Main,0.012,0.014,SE,32,Experimental,1,0,1,1,1,,,yes,yes,0,0,1
ZE,2018,E,99,8,Groner,4,Main,0.005,0.014,SE,32,Experimental,1,0,1,1,1,,,yes,yes,0,0,1
ZE,2018,E,99,8,Groner,4,Main,-0.067,0.017,SE,32,Experimental & observational,1,0,1,1,1,,,yes,yes,0,0,1
ZE,2018,E,99,12,Haram,S1,Supplemental,0.04,0.04,SE,22,Experimental & observational,1,0,0,0,0,,summary stats,no,yes,NA,,
ZE,2018,E,99,12,Haram,S1,Supplemental,0,0,SE,22,Experimental & observational,1,0,0,0,0,,summary stats,no,yes,NA,,
ZE,2018,E,99,12,Haram,S1,Supplemental,2.1,2.1,SE,22,Experimental & observational,1,0,0,0,0,,summary stats,no,yes,NA,,
ZE,2018,E,99,12,Haram,S1,Supplemental,4.34,1.83,SE,22,Experimental & observational,1,0,0,0,0,,summary stats,no,yes,NA,,
ZE,2018,E,99,12,Haram,S1,Supplemental,0,0,SE,22,Experimental & observational,1,0,0,0,0,,summary stats,no,yes,NA,,
ZE,2018,E,99,12,Haram,S1,Supplemental,0,0,SE,22,Experimental & observational,1,0,0,0,0,,summary stats,no,yes,NA,,
ZE,2018,E,99,12,Haram,S1,Supplemental,6.08,2.16,SE,22,Experimental & observational,1,0,0,0,0,,summary stats,no,yes,NA,,
ZE,2018,E,99,12,Haram,S1,Supplemental,17.44,8.96,SE,22,Experimental & observational,1,0,0,0,0,,summary stats,no,yes,NA,,
ZE,2018,E,99,12,Haram,S1,Supplemental,22.24,5.49,SE,22,Experimental & observational,1,0,0,0,0,,summary stats,no,yes,NA,,
ZE,2018,E,99,12,Haram,S1,Supplemental,32.93,8.34,SE,22,Experimental & observational,1,0,0,0,0,,summary stats,no,yes,NA,,
ZE,2018,E,99,12,Haram,S1,Supplemental,40.01,7.31,SE,22,Experimental & observational,1,0,0,0,0,,summary stats,no,yes,NA,,
ZE,2018,E,99,12,Haram,S1,Supplemental,12.05,6.15,SE,22,Experimental & observational,1,0,0,0,0,,summary stats,no,yes,NA,,
ZE,2018,E,99,12,Haram,S8,Supplemental,0.37,0.1,CI,24,Experimental & observational,1,0,1,0,0,,,yes,yes,1,0,1
ZE,2018,E,99,12,Haram,S8,Supplemental,0.63,0.1,CI,24,Experimental & observational,1,0,1,0,0,,,yes,yes,1,0,1
ZE,2018,E,99,12,Haram,S8,Supplemental,0.09,0.04,CI,19,Experimental & observational,1,0,1,0,0,,,yes,yes,1,0,1
ZE,2018,E,99,12,Haram,S8,Supplemental,0.91,0.03,CI,19,Experimental & observational,1,0,1,0,0,,,yes,yes,1,0,1
ZE,2018,E,99,12,Haram,S8,Supplemental,0.76,0.1,CI,15,Experimental & observational,1,0,1,0,0,,,yes,yes,1,0,1
ZE,2018,E,99,12,Haram,S8,Supplemental,0.24,0.1,CI,15,Experimental & observational,1,0,1,0,0,,,yes,yes,1,0,1
ZE,2018,E,99,12,Haram,S8,Supplemental,0.36,0.15,CI,9,Experimental & observational,1,0,1,0,0,,,yes,yes,1,0,1
ZE,2018,E,99,12,Haram,S8,Supplemental,0.64,0.15,CI,9,Experimental & observational,1,0,1,0,0,,,yes,yes,1,0,1
ZE,2018,E,99,12,Haram,S8,Supplemental,0.05,0.03,CI,7,Experimental & observational,1,0,1,0,0,,,yes,yes,1,0,1
