"","initials","year_pub","journal_id","volume","issue","first_author","table_no","table_loc","coefficient","std_error","error_type","sample_size","study_type","mult_hyp..Y...1..N...0.","mult_hyp_corr.Y..1..N...0.","main_results..Y.1..N.0.","data_available","code_available","notes","Checking.Notes","Keep","checked","Bayesian..Y.1..N..0.","report_power","mixed_effects","reason"
"27963","ZE",2018,"E",99,6,"Baker","S8","supplement",176,8,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27964","ZE",2018,"E",99,6,"Baker","S8","supplement",124,6,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27965","ZE",2018,"E",99,6,"Baker","S8","supplement",148,17,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27966","ZE",2018,"E",99,6,"Baker","S8","supplement",262,13,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27967","ZE",2018,"E",99,6,"Baker","S8","supplement",278,19,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27968","ZE",2018,"E",99,6,"Baker","S8","supplement",112,12,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27969","ZE",2018,"E",99,6,"Baker","S8","supplement",113,7,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27970","ZE",2018,"E",99,6,"Baker","S8","supplement",222,9,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27971","ZE",2018,"E",99,6,"Baker","S8","supplement",224,11,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27972","ZE",2018,"E",99,6,"Baker","S8","supplement",109,19,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27973","ZE",2018,"E",99,6,"Baker","S8","supplement",117,6,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27974","ZE",2018,"E",99,6,"Baker","S8","supplement",214,16,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27975","ZE",2018,"E",99,6,"Baker","S8","supplement",223,19,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27976","ZE",2018,"E",99,6,"Baker","S8","supplement",184,6,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27977","ZE",2018,"E",99,6,"Baker","S8","supplement",222,4,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27978","ZE",2018,"E",99,6,"Baker","S8","supplement",377,22,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27979","ZE",2018,"E",99,6,"Baker","S8","supplement",392,39,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27980","ZE",2018,"E",99,6,"Baker","S8","supplement",187,9,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27981","ZE",2018,"E",99,6,"Baker","S8","supplement",175,9,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27982","ZE",2018,"E",99,6,"Baker","S8","supplement",439,29,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27983","ZE",2018,"E",99,6,"Baker","S8","supplement",343,12,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27984","ZE",2018,"E",99,6,"Baker","S8","supplement",186,4,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27985","ZE",2018,"E",99,6,"Baker","S8","supplement",301,67,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27986","ZE",2018,"E",99,6,"Baker","S8","supplement",380,33,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27987","ZE",2018,"E",99,6,"Baker","S8","supplement",457,79,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27988","ZE",2018,"E",99,6,"Baker","S8","supplement",146,17,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27989","ZE",2018,"E",99,6,"Baker","S8","supplement",182,7,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27990","ZE",2018,"E",99,6,"Baker","S8","supplement",388,31,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27991","ZE",2018,"E",99,6,"Baker","S8","supplement",372,9,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27992","ZE",2018,"E",99,6,"Baker","S8","supplement",223,45,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27993","ZE",2018,"E",99,6,"Baker","S8","supplement",187,3,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27994","ZE",2018,"E",99,6,"Baker","S8","supplement",338,26,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27995","ZE",2018,"E",99,6,"Baker","S8","supplement",336,30,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27996","ZE",2018,"E",99,6,"Baker","S8","supplement",258,12,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27997","ZE",2018,"E",99,6,"Baker","S8","supplement",294,7,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27998","ZE",2018,"E",99,6,"Baker","S8","supplement",539,42,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"27999","ZE",2018,"E",99,6,"Baker","S8","supplement",517,49,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28000","ZE",2018,"E",99,6,"Baker","S8","supplement",251,22,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28001","ZE",2018,"E",99,6,"Baker","S8","supplement",251,5,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28002","ZE",2018,"E",99,6,"Baker","S8","supplement",595,51,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28003","ZE",2018,"E",99,6,"Baker","S8","supplement",407,29,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28004","ZE",2018,"E",99,6,"Baker","S8","supplement",251,22,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28005","ZE",2018,"E",99,6,"Baker","S8","supplement",253,12,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28006","ZE",2018,"E",99,6,"Baker","S8","supplement",535,51,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28007","ZE",2018,"E",99,6,"Baker","S8","supplement",463,31,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28008","ZE",2018,"E",99,6,"Baker","S8","supplement",209,19,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28009","ZE",2018,"E",99,6,"Baker","S8","supplement",224,8,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28010","ZE",2018,"E",99,6,"Baker","S8","supplement",391,22,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28011","ZE",2018,"E",99,6,"Baker","S8","supplement",469,62,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28012","ZE",2018,"E",99,6,"Baker","S8","supplement",231,6,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28013","ZE",2018,"E",99,6,"Baker","S8","supplement",257,11,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28014","ZE",2018,"E",99,6,"Baker","S8","supplement",325,65,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28015","ZE",2018,"E",99,6,"Baker","S8","supplement",335,68,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28016","ZE",2018,"E",99,6,"Baker","S8","supplement",317,10,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28017","ZE",2018,"E",99,6,"Baker","S8","supplement",313,14,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28018","ZE",2018,"E",99,6,"Baker","S8","supplement",603,65,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28019","ZE",2018,"E",99,6,"Baker","S8","supplement",539,35,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28020","ZE",2018,"E",99,6,"Baker","S8","supplement",300,21,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28021","ZE",2018,"E",99,6,"Baker","S8","supplement",293,19,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28022","ZE",2018,"E",99,6,"Baker","S8","supplement",656,41,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28023","ZE",2018,"E",99,6,"Baker","S8","supplement",433,21,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28024","ZE",2018,"E",99,6,"Baker","S8","supplement",264,16,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28025","ZE",2018,"E",99,6,"Baker","S8","supplement",368,52,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28026","ZE",2018,"E",99,6,"Baker","S8","supplement",507,37,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28027","ZE",2018,"E",99,6,"Baker","S8","supplement",576,77,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28028","ZE",2018,"E",99,6,"Baker","S8","supplement",240,13,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28029","ZE",2018,"E",99,6,"Baker","S8","supplement",263,15,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28030","ZE",2018,"E",99,6,"Baker","S8","supplement",422,6,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28031","ZE",2018,"E",99,6,"Baker","S8","supplement",519,33,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28032","ZE",2018,"E",99,6,"Baker","S8","supplement",314,8,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28033","ZE",2018,"E",99,6,"Baker","S8","supplement",294,11,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28034","ZE",2018,"E",99,6,"Baker","S8","supplement",449,44,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28035","ZE",2018,"E",99,6,"Baker","S8","supplement",498,24,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28036","ZE",2018,"E",99,6,"Baker","S8","supplement",140,9,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28037","ZE",2018,"E",99,6,"Baker","S8","supplement",170,7,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28038","ZE",2018,"E",99,6,"Baker","S8","supplement",329,29,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28039","ZE",2018,"E",99,6,"Baker","S8","supplement",318,22,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28040","ZE",2018,"E",99,6,"Baker","S8","supplement",144,9,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28041","ZE",2018,"E",99,6,"Baker","S8","supplement",140,3,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28042","ZE",2018,"E",99,6,"Baker","S8","supplement",321,19,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28043","ZE",2018,"E",99,6,"Baker","S8","supplement",256,13,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28044","ZE",2018,"E",99,6,"Baker","S8","supplement",138,6,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28045","ZE",2018,"E",99,6,"Baker","S8","supplement",150,8,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28046","ZE",2018,"E",99,6,"Baker","S8","supplement",283,9,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28047","ZE",2018,"E",99,6,"Baker","S8","supplement",307,13,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28048","ZE",2018,"E",99,6,"Baker","S8","supplement",126,11,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28049","ZE",2018,"E",99,6,"Baker","S8","supplement",128,5,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28050","ZE",2018,"E",99,6,"Baker","S8","supplement",256,6,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28051","ZE",2018,"E",99,6,"Baker","S8","supplement",275,8,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28052","ZE",2018,"E",99,6,"Baker","S8","supplement",121,4,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28053","ZE",2018,"E",99,6,"Baker","S8","supplement",147,5,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28054","ZE",2018,"E",99,6,"Baker","S8","supplement",209,28,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28055","ZE",2018,"E",99,6,"Baker","S8","supplement",189,22,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28056","ZE",2018,"E",99,6,"Baker","S8","supplement",73,6,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28057","ZE",2018,"E",99,6,"Baker","S8","supplement",72,3,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28058","ZE",2018,"E",99,6,"Baker","S8","supplement",147,5,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28059","ZE",2018,"E",99,6,"Baker","S8","supplement",170,7,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28060","ZE",2018,"E",99,6,"Baker","S8","supplement",66,8,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28061","ZE",2018,"E",99,6,"Baker","S8","supplement",78,4,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28062","ZE",2018,"E",99,6,"Baker","S8","supplement",132,7,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28063","ZE",2018,"E",99,6,"Baker","S8","supplement",126,9,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28064","ZE",2018,"E",99,6,"Baker","S8","supplement",97,7,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28065","ZE",2018,"E",99,6,"Baker","S8","supplement",120,39,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28066","ZE",2018,"E",99,6,"Baker","S8","supplement",157,15,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28067","ZE",2018,"E",99,6,"Baker","S8","supplement",175,16,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28068","ZE",2018,"E",99,6,"Baker","S8","supplement",77,8,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28069","ZE",2018,"E",99,6,"Baker","S8","supplement",81,4,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28070","ZE",2018,"E",99,6,"Baker","S8","supplement",189,8,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28071","ZE",2018,"E",99,6,"Baker","S8","supplement",180,15,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28072","ZE",2018,"E",99,6,"Baker","S8","supplement",85,3,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28073","ZE",2018,"E",99,6,"Baker","S8","supplement",70,3,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28074","ZE",2018,"E",99,6,"Baker","S8","supplement",139,15,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28075","ZE",2018,"E",99,6,"Baker","S8","supplement",142,10,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28076","ZE",2018,"E",99,6,"Baker","S8","supplement",135,7,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28077","ZE",2018,"E",99,6,"Baker","S8","supplement",148,6,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28078","ZE",2018,"E",99,6,"Baker","S8","supplement",234,32,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28079","ZE",2018,"E",99,6,"Baker","S8","supplement",222,19,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28080","ZE",2018,"E",99,6,"Baker","S8","supplement",131,5,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28081","ZE",2018,"E",99,6,"Baker","S8","supplement",128,6,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28082","ZE",2018,"E",99,6,"Baker","S8","supplement",293,12,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28083","ZE",2018,"E",99,6,"Baker","S8","supplement",201,16,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28084","ZE",2018,"E",99,6,"Baker","S8","supplement",143,10,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28085","ZE",2018,"E",99,6,"Baker","S8","supplement",200,68,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28086","ZE",2018,"E",99,6,"Baker","S8","supplement",274,25,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28087","ZE",2018,"E",99,6,"Baker","S8","supplement",255,13,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28088","ZE",2018,"E",99,6,"Baker","S8","supplement",135,9,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28089","ZE",2018,"E",99,6,"Baker","S8","supplement",121,7,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28090","ZE",2018,"E",99,6,"Baker","S8","supplement",233,14,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28091","ZE",2018,"E",99,6,"Baker","S8","supplement",210,12,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28092","ZE",2018,"E",99,6,"Baker","S8","supplement",155,6,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28093","ZE",2018,"E",99,6,"Baker","S8","supplement",116,5,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28094","ZE",2018,"E",99,6,"Baker","S8","supplement",178,16,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28095","ZE",2018,"E",99,6,"Baker","S8","supplement",175,21,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28096","ZE",2018,"E",99,6,"Baker","S9","supplement",2.08,0.12,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28097","ZE",2018,"E",99,6,"Baker","S9","supplement",2.19,0.05,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28098","ZE",2018,"E",99,6,"Baker","S9","supplement",2.16,0.04,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28099","ZE",2018,"E",99,6,"Baker","S9","supplement",2.118,0.15,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28100","ZE",2018,"E",99,6,"Baker","S9","supplement",2.11,0.02,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28101","ZE",2018,"E",99,6,"Baker","S9","supplement",2.11,0.05,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28102","ZE",2018,"E",99,6,"Baker","S9","supplement",2,0.03,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28103","ZE",2018,"E",99,6,"Baker","S9","supplement",1.91,0.03,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28104","ZE",2018,"E",99,6,"Baker","S9","supplement",2.14,0.03,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28105","ZE",2018,"E",99,6,"Baker","S9","supplement",2.15,0.12,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28106","ZE",2018,"E",99,6,"Baker","S9","supplement",2.19,0.05,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28107","ZE",2018,"E",99,6,"Baker","S9","supplement",2.17,0.04,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28108","ZE",2018,"E",99,6,"Baker","S9","supplement",1.97,0.08,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28109","ZE",2018,"E",99,6,"Baker","S9","supplement",1.97,0.04,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28110","ZE",2018,"E",99,6,"Baker","S9","supplement",1.9,0.05,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28111","ZE",2018,"E",99,6,"Baker","S9","supplement",2,0.03,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28112","ZE",2018,"E",99,6,"Baker","S9","supplement",1.93,0.12,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28113","ZE",2018,"E",99,6,"Baker","S9","supplement",2,0.03,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28114","ZE",2018,"E",99,6,"Baker","S9","supplement",1.98,0.03,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28115","ZE",2018,"E",99,6,"Baker","S9","supplement",1.94,0.03,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28116","ZE",2018,"E",99,6,"Baker","S9","supplement",1.7,0.13,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28117","ZE",2018,"E",99,6,"Baker","S9","supplement",1.59,0.03,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28118","ZE",2018,"E",99,6,"Baker","S9","supplement",1.58,0.01,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28119","ZE",2018,"E",99,6,"Baker","S9","supplement",1.56,0.03,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28120","ZE",2018,"E",99,6,"Baker","S9","supplement",1.57,0.03,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
"28121","ZE",2018,"E",99,6,"Baker","S9","supplement",1.62,0.02,"SE",120,"experimental",1,0,1,0,0,NA,"summary statistics","no","yes",0,NA,NA,"Not model coef"
